Data from JAZA04901_14-29-51-861.txt Node
Date: Fri Oct 12 14:29:51 EDT 2018
User: physics
Spectrometer: JAZA0490
Scans to average: 1
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.185	-3.65
177.571	-3.65
177.957	-3.65
178.343	23.29
178.729	-5.89
179.115	-75.47
179.5	12.06
179.886	12.06
180.272	0.84
180.658	-17.11
181.043	-8.14
181.429	30.02
181.815	9.82
182.2	0.84
182.586	14.31
182.972	-5.89
183.357	50.22
183.743	-37.31
184.128	14.31
184.513	-17.11
184.899	36.75
185.284	-10.38
185.67	-17.11
186.055	59.19
186.44	14.31
186.825	-14.87
187.21	-21.6
187.596	5.33
187.981	45.73
188.366	14.31
188.751	-3.65
189.136	52.46
189.521	9.82
189.906	-30.58
190.291	7.57
190.676	-23.85
191.06	18.8
191.445	-17.11
191.83	-57.51
192.215	-26.09
192.599	32.26
192.984	23.29
193.369	-26.09
193.753	-12.62
194.138	-17.11
194.522	-3.65
194.907	83.88
195.291	21.04
195.676	47.97
196.06	97.35
196.445	61.44
196.829	23.29
197.213	39
197.597	9.82
197.982	18.8
198.366	-28.33
198.75	47.97
199.134	-50.78
199.518	70.42
199.902	-3.65
200.286	63.68
200.67	23.29
201.054	39
201.438	7.57
201.822	-59.76
202.206	41.24
202.59	-37.31
202.973	32.26
203.357	18.8
203.741	56.95
204.124	5.33
204.508	-3.65
204.892	16.55
205.275	-39.56
205.659	16.55
206.042	-1.4
206.426	47.97
206.809	36.75
207.193	34.51
207.576	-68.73
207.959	18.8
208.342	32.26
208.726	16.55
209.109	-30.58
209.492	-35.07
209.875	3.09
210.258	-10.38
210.641	47.97
211.025	-21.6
211.408	-48.53
211.79	45.73
212.173	56.95
212.556	25.53
212.939	12.06
213.322	-28.33
213.705	-8.14
214.088	-93.42
214.47	65.93
214.853	-8.14
215.236	32.26
215.618	32.26
216.001	-1.4
216.383	14.31
216.766	0.84
217.148	-28.33
217.531	23.29
217.913	12.06
218.296	0.84
218.678	63.68
219.06	47.97
219.443	9.82
219.825	21.04
220.207	65.93
220.589	21.04
220.971	12.06
221.353	77.15
221.735	-46.29
222.118	63.68
222.5	-23.85
222.881	54.71
223.263	36.75
223.645	3.09
224.027	43.48
224.409	-12.62
224.791	-21.6
225.172	45.73
225.554	23.29
225.936	32.26
226.317	-12.62
226.699	-3.65
227.081	52.46
227.462	18.8
227.844	-41.8
228.225	-19.36
228.607	14.31
228.988	3.09
229.369	-10.38
229.751	-46.29
230.132	-17.11
230.513	-1.4
230.894	-1.4
231.276	14.31
231.657	-62
232.038	-68.73
232.419	63.68
232.8	30.02
233.181	12.06
233.562	-17.11
233.943	83.88
234.324	-14.87
234.705	16.55
235.085	3.09
235.466	-5.89
235.847	7.57
236.228	-14.87
236.608	63.68
236.989	0.84
237.37	16.55
237.75	-17.11
238.131	12.06
238.511	-55.27
238.892	12.06
239.272	18.8
239.653	12.06
240.033	-23.85
240.413	-32.82
240.794	-84.44
241.174	21.04
241.554	25.53
241.934	14.31
242.314	-28.33
242.694	52.46
243.075	-55.27
243.455	-1.4
243.835	23.29
244.215	74.91
244.595	59.19
244.974	-59.76
245.354	83.88
245.734	83.88
246.114	12.06
246.494	-48.53
246.873	43.48
247.253	32.26
247.633	18.8
248.012	90.62
248.392	90.62
248.771	-70.98
249.151	39
249.53	-50.78
249.91	18.8
250.289	-21.6
250.669	54.71
251.048	-82.2
251.427	-53.02
251.806	47.97
252.186	-50.78
252.565	5.33
252.944	3.09
253.323	0.84
253.702	-23.85
254.081	-55.27
254.46	-19.36
254.839	3.09
255.218	-12.62
255.597	14.31
255.976	-10.38
256.355	-23.85
256.733	18.8
257.112	-3.65
257.491	90.62
257.87	-70.98
258.248	5.33
258.627	12.06
259.005	27.77
259.384	7.57
259.762	-5.89
260.141	-35.07
260.519	-44.05
260.898	-109.13
261.276	-5.89
261.654	-8.14
262.033	5.33
262.411	-23.85
262.789	-5.89
263.167	-5.89
263.545	41.24
263.924	-39.56
264.302	-62
264.68	-5.89
265.058	41.24
265.436	18.8
265.813	5.33
266.191	39
266.569	47.97
266.947	-93.42
267.325	47.97
267.702	18.8
268.08	34.51
268.458	7.57
268.835	90.62
269.213	14.31
269.591	-12.62
269.968	30.02
270.346	-23.85
270.723	7.57
271.1	5.33
271.478	34.51
271.855	-5.89
272.232	32.26
272.61	79.39
272.987	3.09
273.364	27.77
273.741	-32.82
274.118	39
274.495	52.46
274.872	23.29
275.249	30.02
275.626	9.82
276.003	-10.38
276.38	-30.58
276.757	-32.82
277.134	-10.38
277.511	0.84
277.887	-44.05
278.264	18.8
278.641	-28.33
279.018	-10.38
279.394	25.53
279.771	-5.89
280.147	-1.4
280.524	-19.36
280.9	106.33
281.277	50.22
281.653	-19.36
282.029	30.02
282.406	-30.58
282.782	-1.4
283.158	12.06
283.534	-21.6
283.91	72.66
284.287	9.82
284.663	-14.87
