Data from JAZA04901_14-27-51-568.txt Node
Date: Fri Oct 12 14:27:51 EDT 2018
User: physics
Spectrometer: JAZA0490
Scans to average: 1
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.185	0.7
177.571	0.7
177.957	0.7
178.343	-66.63
178.729	-10.52
179.115	-32.96
179.5	27.63
179.886	25.39
180.272	2.95
180.658	68.03
181.043	9.68
181.429	36.61
181.815	-30.72
182.2	-3.79
182.586	2.95
182.972	2.95
183.357	0.7
183.743	-32.96
184.128	-28.48
184.513	-17.25
184.899	-10.52
185.284	-59.9
185.67	23.14
186.055	54.57
186.44	2.95
186.825	-3.79
187.21	92.72
187.596	74.76
187.981	18.66
188.366	85.99
188.751	52.32
189.136	68.03
189.521	47.83
189.906	79.25
190.291	43.34
190.676	36.61
191.06	41.1
191.445	65.79
191.83	38.86
192.215	56.81
192.599	7.43
192.984	110.67
193.369	25.39
193.753	25.39
194.138	-1.54
194.522	72.52
194.907	50.08
195.291	74.76
195.676	72.52
196.06	83.74
196.445	79.25
196.829	124.14
197.213	92.72
197.597	74.76
197.982	101.7
198.366	27.63
198.75	41.1
199.134	135.36
199.518	81.5
199.902	68.03
200.286	20.9
200.67	77.01
201.054	29.88
201.438	110.67
201.822	54.57
202.206	68.03
202.59	45.59
202.973	32.12
203.357	41.1
203.741	90.48
204.124	63.54
204.508	36.61
204.892	108.43
205.275	47.83
205.659	32.12
206.042	52.32
206.426	52.32
206.809	97.21
207.193	47.83
207.576	20.9
207.959	29.88
208.342	139.85
208.726	68.03
209.109	65.79
209.492	52.32
209.875	79.25
210.258	74.76
210.641	56.81
211.025	94.96
211.408	43.34
211.79	59.05
212.173	77.01
212.556	92.72
212.939	18.66
213.322	88.23
213.705	7.43
214.088	-19.5
214.47	52.32
214.853	2.95
215.236	36.61
215.618	7.43
216.001	20.9
216.383	50.08
216.766	94.96
217.148	18.66
217.531	103.94
217.913	32.12
218.296	45.59
218.678	2.95
219.06	-10.52
219.443	47.83
219.825	94.96
220.207	74.76
220.589	117.41
220.971	124.14
221.353	92.72
221.735	63.54
222.118	83.74
222.5	63.54
222.881	-3.79
223.263	72.52
223.645	50.08
224.027	0.7
224.409	68.03
224.791	36.61
225.172	72.52
225.554	34.37
225.936	41.1
226.317	135.36
226.699	70.28
227.081	-1.54
227.462	-8.28
227.844	36.61
228.225	119.65
228.607	43.34
228.988	20.9
229.369	32.12
229.751	72.52
230.132	59.05
230.513	121.9
230.894	32.12
231.276	-26.23
231.657	54.57
232.038	77.01
232.419	72.52
232.8	45.59
233.181	79.25
233.562	7.43
233.943	81.5
234.324	81.5
234.705	29.88
235.085	68.03
235.466	34.37
235.847	94.96
236.228	-15.01
236.608	41.1
236.989	63.54
237.37	99.45
237.75	47.83
238.131	108.43
238.511	77.01
238.892	94.96
239.272	81.5
239.653	25.39
240.033	-26.23
240.413	92.72
240.794	25.39
241.174	50.08
241.554	-17.25
241.934	54.57
242.314	94.96
242.694	20.9
243.075	-39.7
243.455	50.08
243.835	18.66
244.215	32.12
244.595	139.85
244.974	32.12
245.354	38.86
245.734	81.5
246.114	83.74
246.494	119.65
246.873	72.52
247.253	85.99
247.633	103.94
248.012	9.68
248.392	38.86
248.771	7.43
249.151	32.12
249.53	54.57
249.91	18.66
250.289	56.81
250.669	81.5
251.048	74.76
251.427	81.5
251.806	97.21
252.186	70.28
252.565	25.39
252.944	61.3
253.323	36.61
253.702	32.12
254.081	54.57
254.46	9.68
254.839	20.9
255.218	106.19
255.597	63.54
255.976	61.3
256.355	77.01
256.733	0.7
257.112	41.1
257.491	38.86
257.87	56.81
258.248	103.94
258.627	126.38
259.005	94.96
259.384	50.08
259.762	63.54
260.141	56.81
260.519	11.92
260.898	45.59
261.276	72.52
261.654	18.66
262.033	18.66
262.411	72.52
262.789	2.95
263.167	137.61
263.545	79.25
263.924	-10.52
264.302	38.86
264.68	32.12
265.058	61.3
265.436	41.1
265.813	18.66
266.191	-8.28
266.569	90.48
266.947	29.88
267.325	20.9
267.702	36.61
268.08	79.25
268.458	83.74
268.835	92.72
269.213	137.61
269.591	59.05
269.968	72.52
270.346	160.05
270.723	54.57
271.1	79.25
271.478	61.3
271.855	36.61
272.232	23.14
