Data from JAZA04901_14-32-26-191.txt Node
Date: Fri Oct 12 14:32:26 EDT 2018
User: physics
Spectrometer: JAZA0490
Scans to average: 1
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
177.185	-19.08
177.571	-19.08
177.957	-19.08
178.343	-30.3
178.729	-5.61
179.115	10.1
179.5	52.74
179.886	-41.52
180.272	25.81
180.658	-23.57
181.043	-1.12
181.429	23.57
181.815	23.57
182.2	1.12
182.586	12.34
182.972	23.57
183.357	-10.1
183.743	-41.52
184.128	-39.28
184.513	37.03
184.899	-70.7
185.284	-77.43
185.67	-37.03
186.055	-19.08
186.44	-41.52
186.825	-46.01
187.21	52.74
187.596	-39.28
187.981	-12.34
188.366	14.59
188.751	12.34
189.136	-37.03
189.521	-10.1
189.906	-61.72
190.291	-14.59
190.676	-19.08
191.06	28.05
191.445	7.86
191.83	-16.83
192.215	3.37
192.599	59.48
192.984	61.72
193.369	-43.76
193.753	-12.34
194.138	-12.34
194.522	-25.81
194.907	88.65
195.291	-37.03
195.676	-3.37
196.06	-39.28
196.445	-14.59
196.829	-12.34
197.213	-90.9
197.597	23.57
197.982	25.81
198.366	23.57
198.75	-59.48
199.134	-25.81
199.518	-46.01
199.902	3.37
200.286	-12.34
200.67	14.59
201.054	-34.79
201.438	50.5
201.822	-19.08
202.206	-72.94
202.59	-5.61
202.973	-50.5
203.357	-1.12
203.741	16.83
204.124	37.03
204.508	37.03
204.892	16.83
205.275	-41.52
205.659	5.61
206.042	-23.57
206.426	1.12
206.809	-23.57
207.193	-77.43
207.576	-41.52
207.959	61.72
208.342	14.59
208.726	-30.3
209.109	-5.61
209.492	-16.83
209.875	-23.57
210.258	10.1
210.641	-16.83
211.025	-16.83
211.408	-46.01
211.79	5.61
212.173	23.57
212.556	14.59
212.939	37.03
213.322	-25.81
213.705	-52.74
214.088	10.1
214.47	-23.57
214.853	-41.52
215.236	-52.74
215.618	-1.12
216.001	-1.12
216.383	-12.34
216.766	19.08
217.148	-50.5
217.531	-50.5
217.913	-21.32
218.296	-37.03
218.678	-16.83
219.06	3.37
219.443	-14.59
219.825	-57.23
220.207	-63.96
220.589	32.54
220.971	-10.1
221.353	-102.12
221.735	-21.32
222.118	-30.3
222.5	-57.23
222.881	5.61
223.263	-28.05
223.645	19.08
224.027	-39.28
224.409	-90.9
224.791	16.83
225.172	-61.72
225.554	-28.05
225.936	-34.79
226.317	1.12
226.699	-23.57
227.081	-25.81
227.462	7.86
227.844	12.34
228.225	48.25
228.607	43.76
228.988	129.05
229.369	30.3
229.751	-12.34
230.132	-5.61
230.513	-14.59
230.894	-12.34
231.276	10.1
231.657	16.83
232.038	-19.08
232.419	12.34
232.8	37.03
233.181	-46.01
233.562	-34.79
233.943	-41.52
234.324	-46.01
234.705	3.37
235.085	37.03
235.466	28.05
235.847	5.61
236.228	-113.34
236.608	-32.54
236.989	-16.83
237.37	-23.57
237.75	-19.08
238.131	-39.28
238.511	21.32
238.892	-10.1
239.272	1.12
239.653	-68.45
240.033	-77.43
240.413	25.81
240.794	-23.57
241.174	-1.12
241.554	-66.21
241.934	-28.05
242.314	-14.59
242.694	54.99
243.075	14.59
243.455	10.1
243.835	-1.12
244.215	-52.74
244.595	-16.83
244.974	-46.01
245.354	-41.52
245.734	-14.59
246.114	-21.32
246.494	7.86
246.873	-90.9
247.253	25.81
247.633	1.12
248.012	34.79
248.392	-43.76
248.771	-48.25
249.151	-97.63
249.53	1.12
249.91	-30.3
